codigo_ibge,nome,uf,regiao_imediata,regiao_intermediaria,latitude,longitude,populacao_2026
4312351,Montauri,RS,Nova Prata - Guaporé,Caxias do Sul,-28.663957,-52.061557,1530
4312377,Monte Alegre dos Campos,RS,Vacaria,Caxias do Sul,-28.706455,-50.807645,3251
4312385,Monte Belo do Sul,RS,Bento Gonçalves,Caxias do Sul,-29.129550,-51.664325,2608
4312401,Montenegro,RS,Montenegro,Porto Alegre,-29.705876,-51.497381,66353
4312427,Mormaço,RS,Soledade,Passo Fundo,-28.677640,-52.670400,2796
4312443,Morrinhos do Sul,RS,Torres,Porto Alegre,-29.334308,-49.954825,3133
4312450,Morro Redondo,RS,Pelotas,Pelotas,-31.649777,-52.637277,6168
4312476,Morro Reuter,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.521258,-51.042283,6167
4312500,Mostardas,RS,Porto Alegre,Porto Alegre,-30.937290,-50.849259,12347
4312609,Muçum,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.137477,-51.827569,4692
4312617,Muitos Capões,RS,Vacaria,Caxias do Sul,-28.381579,-51.240354,2937
4312625,Muliterno,RS,Marau,Passo Fundo,-28.313183,-51.783017,1754
4312658,Não-Me-Toque,RS,Carazinho,Passo Fundo,-28.474933,-52.840767,18335
4312674,Nicolau Vergueiro,RS,Passo Fundo,Passo Fundo,-28.534067,-52.454792,1982
4312708,Nonoai,RS,Nonoai,Passo Fundo,-27.360909,-52.872685,14074
4312757,Nova Alvorada,RS,Marau,Passo Fundo,-28.686510,-52.166280,3229
4312807,Nova Araçá,RS,Nova Prata - Guaporé,Caxias do Sul,-28.654740,-51.764100,5098
4312906,Nova Bassano,RS,Nova Prata - Guaporé,Caxias do Sul,-28.729022,-51.754456,9867
4312955,Nova Boa Vista,RS,Carazinho,Passo Fundo,-28.001400,-52.975643,2089
4313003,Nova Bréscia,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.221260,-52.023740,3104
4313011,Nova Candelária,RS,Três de Maio,Ijuí,-27.598610,-54.128660,3138
4313037,Nova Esperança do Sul,RS,Santiago,Santa Maria,-29.403317,-54.826492,4976
4313060,Nova Hartz,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.588560,-50.905710,20559
4313086,Nova Pádua,RS,Caxias do Sul,Caxias do Sul,-28.989413,-51.316113,2389
4313102,Nova Palma,RS,Santa Maria,Santa Maria,-29.437494,-53.406456,5676
4313201,Nova Petrópolis,RS,Caxias do Sul,Caxias do Sul,-29.376932,-51.099058,23934
4313300,Nova Prata,RS,Nova Prata - Guaporé,Caxias do Sul,-28.754123,-51.626638,26638
4313334,Nova Ramada,RS,Ijuí,Ijuí,-28.072775,-53.719200,2198
4313359,Nova Roma do Sul,RS,Caxias do Sul,Caxias do Sul,-29.013700,-51.399109,3545
4313375,Nova Santa Rita,RS,Porto Alegre,Porto Alegre,-29.844553,-51.290300,30190
4313391,Novo Cabrais,RS,Cachoeira do Sul,Santa Maria,-29.776415,-53.001877,3633
4313409,Novo Hamburgo,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.716122,-51.081228,235801
4313425,Novo Machado,RS,Santa Rosa,Ijuí,-27.543353,-54.530720,3238
4313441,Novo Tiradentes,RS,Frederico Westphalen,Passo Fundo,-27.574611,-53.170522,2187
4313466,Novo Xingu,RS,Carazinho,Passo Fundo,-27.750482,-53.061373,1677
4313490,Novo Barreiro,RS,Palmeira das Missões,Passo Fundo,-27.896325,-53.110992,4375
4313508,Osório,RS,Tramandaí - Osório,Porto Alegre,-29.916031,-50.251527,49000
4313607,Paim Filho,RS,Tapejara - Sananduva,Passo Fundo,-27.722236,-51.765173,3685
4313656,Palmares do Sul,RS,Porto Alegre,Porto Alegre,-30.355546,-50.516246,13190
4313706,Palmeira das Missões,RS,Palmeira das Missões,Passo Fundo,-27.955283,-53.358864,34227
4313805,Palmitinho,RS,Frederico Westphalen,Passo Fundo,-27.325167,-53.590792,8042
4313904,Panambi,RS,Ijuí,Ijuí,-28.348955,-53.556350,45103
4313953,Pantano Grande,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-30.264115,-52.355758,10443
4314001,Paraí,RS,Nova Prata - Guaporé,Caxias do Sul,-28.595140,-51.797160,7362
4314027,Paraíso do Sul,RS,Cachoeira do Sul,Santa Maria,-29.680224,-53.115729,6620
4314035,Pareci Novo,RS,Montenegro,Porto Alegre,-29.622217,-51.421167,4441
4314050,Parobé,RS,Taquara - Parobé - Igrejinha,Porto Alegre,-29.660991,-50.854364,53569
4314068,Passa Sete,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.420793,-52.858633,4024
4314076,Passo do Sobrado,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.747807,-52.224664,6155
4314100,Passo Fundo,RS,Passo Fundo,Passo Fundo,-28.282170,-52.426673,214815
4314134,Paulo Bento,RS,Erechim,Passo Fundo,-27.709792,-52.396425,2188
4314159,Paverama,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.579386,-51.721807,8146
4314175,Pedras Altas,RS,Bagé,Pelotas,-31.831575,-53.706841,2099
4314209,Pedro Osório,RS,Pelotas,Pelotas,-31.955122,-52.904250,7631
4314308,Pejuçara,RS,Ijuí,Ijuí,-28.455279,-53.591405,3817
4314407,Pelotas,RS,Pelotas,Pelotas,-31.543295,-52.317208,336150
4314423,Picada Café,RS,Caxias do Sul,Caxias do Sul,-29.463142,-51.093633,5473
4314456,Pinhal,RS,Frederico Westphalen,Passo Fundo,-27.529988,-53.239425,3039
4314464,Pinhal da Serra,RS,Vacaria,Caxias do Sul,-27.845630,-51.237650,2300
4314472,Pinhal Grande,RS,Santa Maria,Santa Maria,-29.293200,-53.325061,3861
4314498,Pinheirinho do Vale,RS,Frederico Westphalen,Passo Fundo,-27.213825,-53.648067,4638
4314506,Pinheiro Machado,RS,Bagé,Pelotas,-31.397706,-53.409946,11394
4314548,Pinto Bandeira,RS,Bento Gonçalves,Caxias do Sul,-29.094213,-51.455125,2785
4314555,Pirapó,RS,São Luiz Gonzaga,Ijuí,-28.076253,-55.242829,2255
4314605,Piratini,RS,Pelotas,Pelotas,-31.457396,-53.091902,17770
4314704,Planalto,RS,Nonoai,Passo Fundo,-27.351853,-53.088420,10625
4314753,Poço das Antas,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.444556,-51.640900,2224
4314779,Pontão,RS,Passo Fundo,Passo Fundo,-28.041579,-52.669347,3345
4314787,Ponte Preta,RS,Erechim,Passo Fundo,-27.665173,-52.520182,1602
4314803,Portão,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.699393,-51.246971,35274
4314902,Porto Alegre,RS,Porto Alegre,Porto Alegre,-30.085939,-51.164543,1388791
4315008,Porto Lucena,RS,Santa Rosa,Ijuí,-27.848514,-54.956486,4413
4315057,Porto Mauá,RS,Santa Rosa,Ijuí,-27.579830,-54.660520,2173
4315073,Porto Vera Cruz,RS,Santa Rosa,Ijuí,-27.751783,-54.901108,1582
4315107,Porto Xavier,RS,Cerro Largo,Ijuí,-27.924500,-55.144400,10127
4315131,Pouso Novo,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.168600,-52.217858,1771
4315149,Presidente Lucena,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.527925,-51.167475,3166
4315156,Progresso,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.220075,-52.317250,5423
4315172,Protásio Alves,RS,Nova Prata - Guaporé,Caxias do Sul,-28.743050,-51.486270,2070
4315206,Putinga,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.051667,-52.136983,3809
4315305,Quaraí,RS,Santana do Livramento,Uruguaiana,-30.263930,-56.152854,23995
4315313,Quatro Irmãos,RS,Erechim,Passo Fundo,-27.836109,-52.457914,1577
4315321,Quevedos,RS,Santa Maria,Santa Maria,-29.306737,-54.070942,2553
4315354,Quinze de Novembro,RS,Cruz Alta,Passo Fundo,-28.763260,-53.139953,4003
4315404,Redentora,RS,Três Passos,Ijuí,-27.583135,-53.642629,9931
4315453,Relvado,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.123933,-52.052444,1825
4315503,Restinga Sêca,RS,Santa Maria,Santa Maria,-29.824476,-53.335293,15205
4315552,Rio dos Índios,RS,Nonoai,Passo Fundo,-27.251093,-52.891493,2866
4315602,Rio Grande,RS,Pelotas,Pelotas,-32.131407,-52.357929,198935
4315701,Rio Pardo,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-30.051524,-52.419156,35641
4315750,Riozinho,RS,Taquara - Parobé - Igrejinha,Porto Alegre,-29.622515,-50.400577,4574
4315800,Roca Sales,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.254673,-51.822827,10646
4315909,Rodeio Bonito,RS,Frederico Westphalen,Passo Fundo,-27.469160,-53.177670,6831
4315958,Rolador,RS,São Luiz Gonzaga,Ijuí,-28.256007,-54.844227,2330
4316006,Rolante,RS,Taquara - Parobé - Igrejinha,Porto Alegre,-29.620880,-50.534973,21753
4316105,Ronda Alta,RS,Passo Fundo,Passo Fundo,-27.823435,-52.751705,9969
4316204,Rondinha,RS,Carazinho,Passo Fundo,-27.828667,-52.889113,5078
4316303,Roque Gonzales,RS,Cerro Largo,Ijuí,-28.060508,-55.102896,6692
4316402,Rosário do Sul,RS,Santana do Livramento,Uruguaiana,-30.335496,-55.085448,37673
4316428,Sagrada Família,RS,Palmeira das Missões,Passo Fundo,-27.713473,-53.137227,2528
4316436,Saldanha Marinho,RS,Carazinho,Passo Fundo,-28.392864,-53.090429,2619
4316451,Salto do Jacuí,RS,Cruz Alta,Passo Fundo,-29.083660,-53.249000,10357
4316477,Salvador das Missões,RS,Cerro Largo,Ijuí,-28.093200,-54.835456,2955
4316501,Salvador do Sul,RS,Montenegro,Porto Alegre,-29.454045,-51.535973,7184
4316600,Sananduva,RS,Tapejara - Sananduva,Passo Fundo,-27.941400,-51.811920,16770
4316709,Santa Bárbara do Sul,RS,Cruz Alta,Passo Fundo,-28.367454,-53.271089,8268
4316733,Santa Cecília do Sul,RS,Tapejara - Sananduva,Passo Fundo,-28.183087,-51.901112,1710
4316758,Santa Clara do Sul,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.459378,-52.115178,7080
4316808,Santa Cruz do Sul,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.623869,-52.422046,138273
4316907,Santa Maria,RS,Santa Maria,Santa Maria,-29.763729,-53.837331,282397
4316956,Santa Maria do Herval,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.476547,-50.980160,6486
4316972,Santa Margarida do Sul,RS,São Gabriel - Caçapava do Sul,Santa Maria,-30.382700,-54.074012,2661
4317004,Santana da Boa Vista,RS,São Gabriel - Caçapava do Sul,Santa Maria,-30.776631,-53.189064,7128
4317103,Sant'Ana do Livramento,RS,Santana do Livramento,Uruguaiana,-30.747951,-55.563048,87330
4317202,Santa Rosa,RS,Santa Rosa,Ijuí,-27.842610,-54.491319,79489
4317251,Santa Tereza,RS,Bento Gonçalves,Caxias do Sul,-29.166340,-51.702190,1529
4317301,Santa Vitória do Palmar,RS,Pelotas,Pelotas,-33.199689,-53.123723,31965
4317400,Santiago,RS,Santiago,Santa Maria,-29.141260,-54.756516,50336
4317509,Santo Ângelo,RS,Santo Ângelo,Ijuí,-28.260900,-54.323208,79146
4317558,Santo Antônio do Palma,RS,Marau,Passo Fundo,-28.501300,-51.990591,2134
4317608,Santo Antônio da Patrulha,RS,Porto Alegre,Porto Alegre,-29.843407,-50.565685,44431
4317707,Santo Antônio das Missões,RS,São Luiz Gonzaga,Ijuí,-28.462589,-55.406747,10485
4317756,Santo Antônio do Planalto,RS,Carazinho,Passo Fundo,-28.352285,-52.666692,2138
4317806,Santo Augusto,RS,Ijuí,Ijuí,-27.902445,-53.749445,14196
4317905,Santo Cristo,RS,Santa Rosa,Ijuí,-27.800125,-54.719144,15667
4317954,Santo Expedito do Sul,RS,Tapejara - Sananduva,Passo Fundo,-27.908750,-51.652560,2395
4318002,São Borja,RS,São Borja,Uruguaiana,-28.720641,-55.777397,61311
4318051,São Domingos do Sul,RS,Marau,Passo Fundo,-28.526233,-51.880300,2806
4318101,São Francisco de Assis,RS,Santa Maria,Santa Maria,-29.455355,-55.155595,17934
4318200,São Francisco de Paula,RS,Caxias do Sul,Caxias do Sul,-29.239097,-50.507276,22388
4318309,São Gabriel,RS,São Gabriel - Caçapava do Sul,Santa Maria,-30.327652,-54.334800,60090
4318408,São Jerônimo,RS,Charqueadas - Triunfo - São Jerônimo,Porto Alegre,-30.254730,-51.885348,21412
4318424,São João da Urtiga,RS,Tapejara - Sananduva,Passo Fundo,-27.791683,-51.847233,4546
4318432,São João do Polêsine,RS,Santa Maria,Santa Maria,-29.632233,-53.467778,2708
4318440,São Jorge,RS,Nova Prata - Guaporé,Caxias do Sul,-28.494509,-51.704791,2976
4318457,São José das Missões,RS,Palmeira das Missões,Passo Fundo,-27.792020,-53.134090,2399
4318465,São José do Herval,RS,Soledade,Passo Fundo,-29.067150,-52.267760,1931
4318481,São José do Hortêncio,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.536622,-51.245444,4555
4318499,São José do Inhacorá,RS,Três de Maio,Ijuí,-27.738230,-54.126110,2466
4318507,São José do Norte,RS,Pelotas,Pelotas,-31.767406,-51.705597,26248
4318606,São José do Ouro,RS,Lagoa Vermelha,Passo Fundo,-27.759737,-51.562326,6978
4318614,São José do Sul,RS,Montenegro,Porto Alegre,-29.550225,-51.479600,2443
4318622,São José dos Ausentes,RS,Vacaria,Caxias do Sul,-28.664567,-49.951053,4295
4318705,São Leopoldo,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.746182,-51.150700,225738
4318804,São Lourenço do Sul,RS,Pelotas,Pelotas,-31.228266,-52.090746,43278
4318903,São Luiz Gonzaga,RS,São Luiz Gonzaga,Ijuí,-28.402198,-54.880034,35865
4319000,São Marcos,RS,Caxias do Sul,Caxias do Sul,-28.966325,-51.076125,21549
4319109,São Martinho,RS,Três Passos,Ijuí,-27.732181,-53.956481,5587
4319125,São Martinho da Serra,RS,Santa Maria,Santa Maria,-29.499289,-53.897705,2908
4319158,São Miguel das Missões,RS,Santo Ângelo,Ijuí,-28.664383,-54.525834,7193
4319208,São Nicolau,RS,São Luiz Gonzaga,Ijuí,-28.193692,-55.260581,5243
4319307,São Paulo das Missões,RS,Cerro Largo,Ijuí,-27.981677,-54.988962,5943
4319356,São Pedro da Serra,RS,Montenegro,Porto Alegre,-29.419014,-51.522129,3618
4319364,São Pedro das Missões,RS,Palmeira das Missões,Passo Fundo,-27.766886,-53.241329,1790
4319372,São Pedro do Butiá,RS,Cerro Largo,Ijuí,-28.122671,-54.902857,3142
4319406,São Pedro do Sul,RS,Santa Maria,Santa Maria,-29.600648,-54.243876,15863
4319505,São Sebastião do Caí,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.599608,-51.333825,24898
4319604,São Sepé,RS,Santa Maria,Santa Maria,-30.186776,-53.627547,21551
4319703,São Valentim,RS,Erechim,Passo Fundo,-27.538229,-52.569494,3320
4319711,São Valentim do Sul,RS,Bento Gonçalves,Caxias do Sul,-29.071833,-51.763478,2255
4319737,São Valério do Sul,RS,Ijuí,Ijuí,-27.814940,-53.918310,2593
4319752,São Vendelino,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.376400,-51.366220,2309
4319802,São Vicente do Sul,RS,Santa Maria,Santa Maria,-29.707367,-54.796409,8257
4319901,Sapiranga,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.633469,-50.996877,77935
4320008,Sapucaia do Sul,RS,Porto Alegre,Porto Alegre,-29.824211,-51.140311,136573
4320107,Sarandi,RS,Carazinho,Passo Fundo,-27.929900,-52.922365,23374
4320206,Seberi,RS,Frederico Westphalen,Passo Fundo,-27.493582,-53.363441,12325
4320230,Sede Nova,RS,Três Passos,Ijuí,-27.658078,-53.973833,2750
4320263,Segredo,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.295367,-52.909933,6098
4320305,Selbach,RS,Cruz Alta,Passo Fundo,-28.667160,-52.963120,5223
4320321,Senador Salgado Filho,RS,Santa Rosa,Ijuí,-28.036011,-54.544244,2725
4320354,Sentinela do Sul,RS,Camaquã,Porto Alegre,-30.626464,-51.617143,5424
4320404,Serafina Corrêa,RS,Nova Prata - Guaporé,Caxias do Sul,-28.685082,-51.944273,17407
4320453,Sério,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.409713,-52.230038,2089
4320503,Sertão,RS,Passo Fundo,Passo Fundo,-28.007886,-52.295068,5630
4320552,Sertão Santana,RS,Porto Alegre,Porto Alegre,-30.467547,-51.646033,5989
4320578,Sete de Setembro,RS,Santo Ângelo,Ijuí,-28.147082,-54.471955,1881
4320602,Severiano de Almeida,RS,Erechim,Passo Fundo,-27.413042,-52.110983,3463
4320651,Silveira Martins,RS,Santa Maria,Santa Maria,-29.634923,-53.555800,2056
4320677,Sinimbu,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.445204,-52.579344,8684
4320701,Sobradinho,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.415640,-53.011920,14512
4320800,Soledade,RS,Soledade,Passo Fundo,-28.847911,-52.534164,30958
4320859,Tabaí,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.668810,-51.727090,4569
4320909,Tapejara,RS,Tapejara - Sananduva,Passo Fundo,-28.058646,-52.017854,25257
4321006,Tapera,RS,Passo Fundo,Passo Fundo,-28.664167,-52.846508,10824
4321105,Tapes,RS,Camaquã,Porto Alegre,-30.692226,-51.419043,14919
4321204,Taquara,RS,Taquara - Parobé - Igrejinha,Porto Alegre,-29.664739,-50.768797,54353
4321303,Taquari,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.747135,-51.815905,25963
4321329,Taquaruçu do Sul,RS,Frederico Westphalen,Passo Fundo,-27.405422,-53.482333,3192
4321352,Tavares,RS,Porto Alegre,Porto Alegre,-31.249160,-51.063827,5319
4321402,Tenente Portela,RS,Três Passos,Ijuí,-27.348807,-53.745679,14820
4321436,Terra de Areia,RS,Tramandaí - Osório,Porto Alegre,-29.602492,-50.029500,10575
4321451,Teutônia,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.458729,-51.763329,34024
4321469,Tio Hugo,RS,Passo Fundo,Passo Fundo,-28.586827,-52.597927,3363
4321477,Tiradentes do Sul,RS,Três Passos,Ijuí,-27.376142,-54.113242,5188
4321493,Toropi,RS,Santa Maria,Santa Maria,-29.474700,-54.312533,2594
4321501,Torres,RS,Torres,Porto Alegre,-29.328473,-49.822933,43346
4321600,Tramandaí,RS,Tramandaí - Osório,Porto Alegre,-30.038785,-50.224915,56432
4321626,Travesseiro,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.273491,-52.108773,2192
4321634,Três Arroios,RS,Erechim,Passo Fundo,-27.496371,-52.178000,2636
4321667,Três Cachoeiras,RS,Torres,Porto Alegre,-29.461786,-49.959764,11224
4321709,Três Coroas,RS,Taquara - Parobé - Igrejinha,Porto Alegre,-29.480562,-50.795177,24428
4321808,Três de Maio,RS,Três de Maio,Ijuí,-27.726283,-54.252013,25466
4321832,Três Forquilhas,RS,Torres,Porto Alegre,-29.419017,-50.075583,2813
4321857,Três Palmeiras,RS,Passo Fundo,Passo Fundo,-27.616771,-52.841900,4829
4321907,Três Passos,RS,Três Passos,Ijuí,-27.440200,-53.933067,26304
4321956,Trindade do Sul,RS,Nonoai,Passo Fundo,-27.528519,-52.884706,7785
4322004,Triunfo,RS,Charqueadas - Triunfo - São Jerônimo,Porto Alegre,-29.844673,-51.558919,28435
4322103,Tucunduva,RS,Santa Rosa,Ijuí,-27.642456,-54.436025,5646
4322152,Tunas,RS,Sobradinho,Santa Cruz do Sul - Lajeado,-29.113300,-52.901157,3732
4322186,Tupanci do Sul,RS,Lagoa Vermelha,Passo Fundo,-27.933490,-51.520060,1396
4322202,Tupanciretã,RS,Cruz Alta,Passo Fundo,-29.026248,-54.007745,20324
4322251,Tupandi,RS,Novo Hamburgo - São Leopoldo,Porto Alegre,-29.475744,-51.435389,5172
4322301,Tuparendi,RS,Santa Rosa,Ijuí,-27.702907,-54.549120,8535
4322327,Turuçu,RS,Pelotas,Pelotas,-31.482316,-52.150695,3488
4322343,Ubiretama,RS,Cerro Largo,Ijuí,-28.030180,-54.648720,2025
4322350,União da Serra,RS,Nova Prata - Guaporé,Caxias do Sul,-28.777682,-52.024618,1183
4322376,Unistalda,RS,Santiago,Santa Maria,-29.068910,-55.187305,2047
4322400,Uruguaiana,RS,Uruguaiana,Uruguaiana,-29.867550,-56.706883,120818
4322509,Vacaria,RS,Vacaria,Caxias do Sul,-28.377091,-50.932764,66147
4322525,Vale Verde,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.846822,-52.102917,3213
4322533,Vale do Sol,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.571953,-52.701826,10069
4322541,Vale Real,RS,Caxias do Sul,Caxias do Sul,-29.356733,-51.248911,6223
4322558,Vanini,RS,Marau,Passo Fundo,-28.493000,-51.850578,2047
4322608,Venâncio Aires,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.572588,-52.195866,70842
4322707,Vera Cruz,RS,Santa Cruz do Sul,Santa Cruz do Sul - Lajeado,-29.748829,-52.540276,27671
4322806,Veranópolis,RS,Bento Gonçalves,Caxias do Sul,-28.962247,-51.575047,24554
4322855,Vespasiano Corrêa,RS,Encantado,Santa Cruz do Sul - Lajeado,-29.081870,-51.842790,1851
4322905,Viadutos,RS,Erechim,Passo Fundo,-27.573153,-52.008547,4847
4323002,Viamão,RS,Porto Alegre,Porto Alegre,-30.173759,-50.898706,231994
4323101,Vicente Dutra,RS,Frederico Westphalen,Passo Fundo,-27.172536,-53.407257,4741
4323200,Victor Graeff,RS,Passo Fundo,Passo Fundo,-28.546185,-52.686325,2825
4323309,Vila Flores,RS,Bento Gonçalves,Caxias do Sul,-28.858400,-51.551130,3741
4323358,Vila Lângaro,RS,Tapejara - Sananduva,Passo Fundo,-28.132300,-52.140918,2121
4323408,Vila Maria,RS,Marau,Passo Fundo,-28.563820,-52.151620,4515
4323457,Vila Nova do Sul,RS,São Gabriel - Caçapava do Sul,Santa Maria,-30.362868,-53.872511,3932
4323507,Vista Alegre,RS,Frederico Westphalen,Passo Fundo,-27.311800,-53.523540,2710
4323606,Vista Alegre do Prata,RS,Nova Prata - Guaporé,Caxias do Sul,-28.822810,-51.773740,1624
4323705,Vista Gaúcha,RS,Três Passos,Ijuí,-27.260787,-53.714575,2843
4323754,Vitória das Missões,RS,Santo Ângelo,Ijuí,-28.357393,-54.475950,3316
4323770,Westfália,RS,Lajeado,Santa Cruz do Sul - Lajeado,-29.407812,-51.742162,3223
4323804,Xangri-lá,RS,Tramandaí - Osório,Porto Alegre,-29.798117,-50.063500,16949
5000203,Água Clara,MS,Três Lagoas,Campo Grande,-20.015086,-52.864792,18143
5000252,Alcinópolis,MS,Coxim,Campo Grande,-18.204163,-53.702769,4651
5000609,Amambai,MS,Amambai,Dourados,-23.155204,-54.928268,42071
5000708,Anastácio,MS,Aquidauana - Anastácio,Corumbá,-20.733144,-55.754016,24820
5000807,Anaurilândia,MS,Nova Andradina,Dourados,-22.129097,-52.798533,7643
5000856,Angélica,MS,Nova Andradina,Dourados,-22.072033,-53.875188,11408
5000906,Antônio João,MS,Ponta Porã,Dourados,-22.203924,-55.964679,9790
5001003,Aparecida do Taboado,MS,Paranaíba - Chapadão do Sul - Cassilândia,Campo Grande,-20.030419,-51.258356,30189
5001102,Aquidauana,MS,Aquidauana - Anastácio,Corumbá,-19.817587,-55.812493,48810
5001243,Aral Moreira,MS,Ponta Porã,Dourados,-22.944251,-55.445711,11163
5001508,Bandeirantes,MS,Campo Grande,Campo Grande,-19.811509,-54.327858,8406
5001904,Bataguassu,MS,Três Lagoas,Campo Grande,-21.800241,-52.605622,24430
5002001,Batayporã,MS,Nova Andradina,Dourados,-22.452021,-53.171483,10935
5002100,Bela Vista,MS,Jardim,Corumbá,-21.973356,-56.568531,21800
5002159,Bodoquena,MS,Aquidauana - Anastácio,Corumbá,-20.509015,-56.724313,8923
5002209,Bonito,MS,Jardim,Corumbá,-21.007059,-56.443736,25294
5002308,Brasilândia,MS,Três Lagoas,Campo Grande,-21.079122,-52.452364,11826
5002407,Caarapó,MS,Dourados,Dourados,-22.598651,-54.810116,33074
5002605,Camapuã,MS,Campo Grande,Campo Grande,-19.350971,-53.854389,13935
5002704,Campo Grande,MS,Campo Grande,Campo Grande,-20.859665,-54.290731,970843
5002803,Caracol,MS,Jardim,Corumbá,-21.962523,-57.116481,5078
5002902,Cassilândia,MS,Paranaíba - Chapadão do Sul - Cassilândia,Campo Grande,-19.121458,-52.098800,21581
5002951,Chapadão do Sul,MS,Paranaíba - Chapadão do Sul - Cassilândia,Campo Grande,-19.003532,-52.706022,35384
5003108,Corguinho,MS,Campo Grande,Campo Grande,-19.816152,-55.041954,4890
5003157,Coronel Sapucaia,MS,Amambai,Dourados,-23.333591,-55.410918,14708
5003207,Corumbá,MS,Corumbá,Corumbá,-19.014238,-57.109760,96334
5003256,Costa Rica,MS,Coxim,Campo Grande,-18.455092,-53.188506,29292
5003306,Coxim,MS,Coxim,Campo Grande,-18.236913,-54.679094,33488
5003454,Deodápolis,MS,Dourados,Dourados,-22.141684,-54.172937,14419
5003488,Dois Irmãos do Buriti,MS,Campo Grande,Campo Grande,-20.561100,-55.366804,11570
5003504,Douradina,MS,Dourados,Dourados,-22.019200,-54.593738,5785
